"","zoomLevel","orderCreat","trackName","boatLaunch","trackFrequ","trackFre_1","primaryPur","rank","responseID","km","StartDate","EndDate","IPAddress","Progress","Duration.s","Finished","RecordedDate","LocationLatitude","LocationLongitude","operateType","percentCom","percentGov","operateFresh","operateMarine","pax","hCostHigh","hCostLow","freshOutside","locOutside","purchaseOutside","purchaseYear","purchaseType","purchaseLoc","multiOwn","multiOwnEmail","age","persIncomeBtax","Clean","sportfishConc","boatingSafetyConc","recValueConc","businessConc","realEstateConc","subsistConc","biodivConc","commFishConc","volunteer","emailAsk","ObjectId","Shape__Length","wasInElodea","elodeaLoc1","elodeaLoc2","elodeaLoc3","LowerPre","UpperPre","freqPre","LowerPost","UpperPost","freqPost","hCost","totalKmPre","totalKmPost","YrCostPre","YrCostPost","totalTripsPre","totalTripsPost","routeCount","Income","ageBin","percentPer","type"
"685",12,2,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2tDoaqvaawKh9yI",39.482,"10/3/2018 7:44","10/5/2018 9:02","146.63.171.212",33,177490,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.2,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",685,67011.87124,"Yes","Eyak River","Eyak Lake","Alaganik Slough",1,4,2,1,4,2,NA,78.964,78.964,NA,NA,8,8,4,NA,NA,0.8,"personal"
"686",12,3,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2tDoaqvaawKh9yI",25.66797,"10/3/2018 7:44","10/5/2018 9:02","146.63.171.212",33,177490,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.2,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",686,43520.14971,"Yes","Eyak River","Eyak Lake","Alaganik Slough",1,4,2,1,4,2,NA,51.33594,51.33594,NA,NA,8,8,4,NA,NA,0.8,"personal"
"687",12,4,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2tDoaqvaawKh9yI",42.29218,"10/3/2018 7:44","10/5/2018 9:02","146.63.171.212",33,177490,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.2,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",687,71727.65162,"Yes","Eyak River","Eyak Lake","Alaganik Slough",1,4,2,1,4,2,NA,84.58436,84.58436,NA,NA,8,8,4,NA,NA,0.8,"personal"
"688",12,3,"harding lake","outOfStateFreshwater","Up to 4","Up to 4","Cabin",1,"R_sSQLWj9oAS8R4Kl",1.752215,"10/4/2018 19:01","10/4/2018 19:10","206.174.118.166",33,526,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",688,4049.178977,NA,"","","",1,4,2,1,4,2,NA,3.50443,3.50443,NA,NA,2,2,1,NA,NA,1,"personal"
"689",7,2,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2Spj4gtdacTkGf4",11.04168,"9/28/2018 12:23","9/28/2018 21:47","216.137.239.105",33,33815,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",689,22977.94204,NA,"","","",1,4,2,1,4,2,NA,22.08336,22.08336,NA,NA,4,4,2,NA,NA,1,"personal"
"690",7,3,"","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2Spj4gtdacTkGf4",6.068137,"9/28/2018 12:23","9/28/2018 21:47","216.137.239.105",33,33815,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",690,12768.41606,NA,"","","",1,4,2,1,4,2,NA,12.136274,12.136274,NA,NA,4,4,2,NA,NA,1,"personal"
"691",8,1,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3oOdbL2qqtsQd9j",5.456286,"10/10/2018 10:36","10/10/2018 10:41","158.145.240.111",29,304,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",691,9954.437363,NA,"","","",1,4,2,1,4,2,NA,10.912572,10.912572,NA,NA,28,4,2,NA,NA,0.9,"personal"
"692",9,2,"asdf","marineWaters","21 to 30","Up to 4","Other",1,"R_3oOdbL2qqtsQd9j",927.1647,"10/10/2018 10:36","10/10/2018 10:41","158.145.240.111",29,304,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",692,1688876.925,NA,"","","",21,30,26,1,4,2,NA,24106.2822,1854.3294,NA,NA,28,4,2,NA,NA,0.9,"personal"
"693",11,1,"Yetna River","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_1oA0qx5zy6yjy3F",27.09049,"9/29/2018 7:47","9/29/2018 7:54","72.35.109.148",33,405,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",693,57202.75684,"No","","","",1,4,2,1,4,2,NA,54.18098,54.18098,NA,NA,2,2,1,NA,NA,1,"personal"
"694",12,3,"Scout Lake to Kenai","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3DdsJyE7kfoFbUe",46.60024,"8/28/2018 19:12","8/28/2018 19:55","72.42.164.31",96,2586,FALSE,"10/22/2018 16:17",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,5,1,"No or did not report","","No",NA,"","","No","",41,"$50,001 - $75,000","Less than 100% of the time",4,1,2,1,1,1,4,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","",694,94529.42437,"Yes","Sports Lake","","",1,4,2,1,4,2,3,93.20048,93.20048,279.60144,279.60144,2,2,1,62500,"41-50",1,"personal"
"695",9,1,"Shelter Island","marineWaters","11 to 20","Up to 4","Sport Fishing",1,"R_1H2hnDqJ7LOHSVL",25.86331,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",695,49365.3398,"No","","","",11,20,16,1,4,2,NA,413.81296,51.72662,NA,NA,49,36,11,NA,NA,0.9,"personal"
"696",9,2,"Yakobi","marineWaters","Up to 4","Up to 4","Sport Fishing",1,"R_1H2hnDqJ7LOHSVL",434.1228,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",696,822600.1298,"No","","","",1,4,1,1,4,2,NA,434.1228,868.2456,NA,NA,49,36,11,NA,NA,0.9,"personal"
"697",9,3,"Cord wood","marineWaters","Up to 4","Up to 4","Sport Fishing",1,"R_1H2hnDqJ7LOHSVL",80.50274,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",697,153309.9052,"No","","","",1,4,2,1,4,2,NA,161.00548,161.00548,NA,NA,49,36,11,NA,NA,0.9,"personal"
"698",8,4,"Eldred","marineWaters","Up to 4","Up to 4","Wildlife watching",1,"R_1H2hnDqJ7LOHSVL",193.759,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",698,372310.4372,"No","","","",1,4,2,1,4,2,NA,387.518,387.518,NA,NA,49,36,11,NA,NA,0.9,"personal"
"699",7,5,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_1H2hnDqJ7LOHSVL",23.21502,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",699,44315.54962,"No","","","",1,4,2,1,4,2,NA,46.43004,46.43004,NA,NA,49,36,11,NA,NA,0.9,"personal"
"700",8,6,"Icy","outOfStateFreshwater","Up to 4","Up to 4","Wildlife watching",1,"R_1H2hnDqJ7LOHSVL",256.6069,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",700,487320.6399,"No","","","",1,4,2,1,4,2,NA,513.2138,513.2138,NA,NA,49,36,11,NA,NA,0.9,"personal"
"701",8,7,"Angoon","marineWaters","Up to 4","Up to 4","Sport Fishing",1,"R_1H2hnDqJ7LOHSVL",299.7214,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",701,564208.4792,"No","","","",1,4,2,1,4,2,NA,599.4428,599.4428,NA,NA,49,36,11,NA,NA,0.9,"personal"
"702",8,8,"Glass penn.","marineWaters","Up to 4","Up to 4","Wildlife watching",1,"R_1H2hnDqJ7LOHSVL",244.2631,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",702,460380.3667,"No","","","",1,4,2,1,4,2,NA,488.5262,488.5262,NA,NA,49,36,11,NA,NA,0.9,"personal"
"703",12,9,"Tee","marineWaters","11 to 20","11 to 20","Sport Fishing",1,"R_1H2hnDqJ7LOHSVL",3.291789,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",703,6281.285024,"No","","","",11,20,16,11,20,16,NA,52.668624,52.668624,NA,NA,49,36,11,NA,NA,0.9,"personal"
"704",11,10,"Berners","inStateFreshwater","Up to 4","Up to 4","Wildlife watching",1,"R_1H2hnDqJ7LOHSVL",49.4914,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",704,95160.9617,"No","","","",1,4,2,1,4,2,NA,98.9828,98.9828,NA,NA,49,36,11,NA,NA,0.9,"personal"
"705",12,11,"Douglas","marineWaters","Up to 4","Up to 4","Sport Fishing",1,"R_1H2hnDqJ7LOHSVL",27.79651,"8/29/2018 15:27","8/29/2018 16:09","161.55.207.72",33,2520,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons,I operate boats as an employee of a government agency",0,0.1,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",705,52795.8809,"No","","","",1,4,2,1,4,2,NA,55.59302,55.59302,NA,NA,49,36,11,NA,NA,0.9,"personal"
"706",10,1,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_1DThqvX055irAfk",32.51574,"8/30/2018 9:50","8/30/2018 10:10","143.214.2.3",29,1234,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",706,75951.2238,"Yes","Chena River","","",1,4,2,1,4,2,NA,65.03148,65.03148,NA,NA,12,6,3,NA,NA,1,"personal"
"707",8,2,"bear bait","inStateFreshwater","5 to 10","Up to 4","Hunting",1,"R_1DThqvX055irAfk",28.85512,"8/30/2018 9:50","8/30/2018 10:10","143.214.2.3",29,1234,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",707,67800.9893,"Yes","Chena River","","",5,10,8,1,4,2,NA,230.84096,57.71024,NA,NA,12,6,3,NA,NA,1,"personal"
"708",11,3,"Chena River","inStateFreshwater","Up to 4","Up to 4","Wildlife watching",1,"R_1DThqvX055irAfk",1.972236,"8/30/2018 9:50","8/30/2018 10:10","143.214.2.3",29,1234,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",708,4619.858037,"Yes","Chena River","","",1,4,2,1,4,2,NA,3.944472,3.944472,NA,NA,12,6,3,NA,NA,1,"personal"
"709",9,1,"","marineWaters","5 to 10","5 to 10","Sport Fishing",1,"R_2EyHTsFdBid1PJI",94.88152,"8/30/2018 11:41","8/30/2018 12:11","24.237.113.153",33,1840,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",709,174827.0805,"No","","","",5,10,8,5,10,8,NA,759.05216,759.05216,NA,NA,8,8,1,NA,NA,1,"personal"
"710",12,1,"Skilak","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3QW8rslt17gAn1n",21.87732,"8/28/2018 17:06","8/28/2018 17:25","152.131.10.70",33,1152,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",710,44280.12381,NA,"","","",1,4,2,1,4,2,NA,43.75464,43.75464,NA,NA,12,12,6,NA,NA,1,"personal"
"711",12,2,"Dipnetting","inStateFreshwater","Up to 4","Up to 4","Subsistence Fishing",1,"R_3QW8rslt17gAn1n",9.966167,"8/28/2018 17:06","8/28/2018 17:25","152.131.10.70",33,1152,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",711,20242.28734,NA,"","","",1,4,2,1,4,2,NA,19.932334,19.932334,NA,NA,12,12,6,NA,NA,1,"personal"
"712",12,3,"Keani Fishing","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3QW8rslt17gAn1n",19.05073,"8/28/2018 17:06","8/28/2018 17:25","152.131.10.70",33,1152,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",712,38638.51553,NA,"","","",1,4,2,1,4,2,NA,38.10146,38.10146,NA,NA,12,12,6,NA,NA,1,"personal"
"713",12,4,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3QW8rslt17gAn1n",2.560124,"8/28/2018 17:06","8/28/2018 17:25","152.131.10.70",33,1152,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",713,5182.815895,NA,"","","",1,4,2,1,4,2,NA,5.120248,5.120248,NA,NA,12,12,6,NA,NA,1,"personal"
"714",12,5,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3QW8rslt17gAn1n",0.294569,"8/28/2018 17:06","8/28/2018 17:25","152.131.10.70",33,1152,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",714,596.9922754,NA,"","","",1,4,2,1,4,2,NA,0.589138,0.589138,NA,NA,12,12,6,NA,NA,1,"personal"
"715",12,6,"Seward Trip","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3QW8rslt17gAn1n",75.76154,"8/28/2018 17:06","8/28/2018 17:25","152.131.10.70",33,1152,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",715,150999.0113,NA,"","","",1,4,2,1,4,2,NA,151.52308,151.52308,NA,NA,12,12,6,NA,NA,1,"personal"
"716",7,1,"Deshka River","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_XUuTc4Xi5QFgvS1",24.49883,"8/30/2018 18:41","8/30/2018 18:48","64.4.231.72",33,453,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",716,51631.81234,"No","","","",1,4,2,1,4,2,NA,48.99766,48.99766,NA,NA,2,2,1,NA,NA,1,"personal"
"717",12,1,"chena river","inStateFreshwater","21 to 30","Up to 4","Camping",1,"R_8dCPYEYCnxnZjc5",2.563977,"8/31/2018 6:27","8/31/2018 6:44","66.230.115.215",33,1019,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",717,6018.698795,"Yes","Chena River","","",21,30,26,1,4,2,NA,66.663402,5.127954,NA,NA,34,10,5,NA,NA,1,"personal"
"718",12,2,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_8dCPYEYCnxnZjc5",3.600949,"8/31/2018 6:27","8/31/2018 6:44","66.230.115.215",33,1019,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",718,8452.370925,"Yes","Chena River","","",1,4,2,1,4,2,NA,7.201898,7.201898,NA,NA,34,10,5,NA,NA,1,"personal"
"719",12,3,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_8dCPYEYCnxnZjc5",5.39663,"8/31/2018 6:27","8/31/2018 6:44","66.230.115.215",33,1019,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",719,12656.2182,"Yes","Chena River","","",1,4,2,1,4,2,NA,10.79326,10.79326,NA,NA,34,10,5,NA,NA,1,"personal"
"720",12,4,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_8dCPYEYCnxnZjc5",5.660148,"8/31/2018 6:27","8/31/2018 6:44","66.230.115.215",33,1019,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",720,13261.87667,"Yes","Chena River","","",1,4,2,1,4,2,NA,11.320296,11.320296,NA,NA,34,10,5,NA,NA,1,"personal"
"721",12,5,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_8dCPYEYCnxnZjc5",16.10669,"8/31/2018 6:27","8/31/2018 6:44","66.230.115.215",33,1019,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",721,37770.05505,"Yes","Chena River","","",1,4,2,1,4,2,NA,32.21338,32.21338,NA,NA,34,10,5,NA,NA,1,"personal"
"722",8,1,"Fish Lakes creek camp","inStateFreshwater","Up to 4","Up to 4","Cabin",1,"R_2wctWoDKmtCHD2C",77.88789,"9/11/2018 14:54","9/11/2018 15:24","216.67.8.31",33,1797,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",722,164065.6686,"No","","","",1,4,2,1,4,2,NA,155.77578,155.77578,NA,NA,84,84,5,NA,NA,1,"personal"
"723",11,2,"","inStateFreshwater","5 to 10","5 to 10","Subsistence Fishing",1,"R_2wctWoDKmtCHD2C",22.09915,"9/11/2018 14:54","9/11/2018 15:24","216.67.8.31",33,1797,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",723,44813.75443,"No","","","",5,10,8,5,10,8,NA,176.7932,176.7932,NA,NA,84,84,5,NA,NA,1,"personal"
"724",11,3,"","inStateFreshwater","31 to 40","31 to 40","Other",1,"R_2wctWoDKmtCHD2C",2.612442,"9/11/2018 14:54","9/11/2018 15:24","216.67.8.31",33,1797,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",724,5489.731538,"No","","","",31,40,36,31,40,36,NA,94.047912,94.047912,NA,NA,84,84,5,NA,NA,1,"personal"
"725",12,4,"","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2wctWoDKmtCHD2C",6.11622,"9/11/2018 14:54","9/11/2018 15:24","216.67.8.31",33,1797,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",725,12966.84238,"No","","","",1,4,2,1,4,2,NA,12.23244,12.23244,NA,NA,84,84,5,NA,NA,1,"personal"
"726",12,5,"dipnetting July","outOfStateFreshwater","31 to 40","31 to 40","Subsistence Fishing",1,"R_2wctWoDKmtCHD2C",21.61037,"9/11/2018 14:54","9/11/2018 15:24","216.67.8.31",33,1797,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",726,43827.44485,"No","","","",31,40,36,31,40,36,NA,777.97332,777.97332,NA,NA,84,84,5,NA,NA,1,"personal"
"727",12,1,"","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_1oInUwmGnkcMmob",5.984255,"9/12/2018 18:14","9/12/2018 18:28","66.58.150.153",33,858,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",727,12548.8772,"No","","","",1,4,2,1,4,2,NA,11.96851,11.96851,NA,NA,16,16,5,NA,NA,1,"personal"
"728",12,2,"no","inStateFreshwater","Up to 4","Up to 4","Camping",1,"R_1oInUwmGnkcMmob",0.6139805,"9/12/2018 18:14","9/12/2018 18:28","66.58.150.153",33,858,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",728,1289.273124,"No","","","",1,4,2,1,4,2,NA,1.227961,1.227961,NA,NA,16,16,5,NA,NA,1,"personal"
"729",12,3,"north","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_1oInUwmGnkcMmob",23.13033,"9/12/2018 18:14","9/12/2018 18:28","66.58.150.153",33,858,FALSE,"10/22/2018 16:18",NA,NA,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",NA,NA,NA,"No or did not report","","",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",729,49665.38532,"No","","","",1,4,2,1,4,2,NA,46.26066,46.26066,NA,NA,16,16,5,NA,NA,1,"personal"
